,mask_FTOC,bathy
56473,,
56474,,
56475,,
56476,,
56477,,
56478,,
56479,,
56480,,
56481,,
56482,,
56483,,
56484,,
56485,,
56486,,
56487,,
56488,,
56489,,
56490,,
56491,,
56492,,
56493,,
56494,,
56495,,
56496,,
56497,,
56498,,
56499,,
56500,,
56501,,
56502,,
56503,,
56504,,
56505,,
56506,,
56507,,
56508,,
56509,,
56510,,
56511,,
56512,,
56513,,
56514,,
56515,,
56516,,
56517,,
56518,,
56519,,
56520,,
56521,,
56522,,
56523,,
56524,,
56525,,19.0
56526,,33.0
56527,,44.0
56528,,46.0
56529,,46.0
56530,,50.0
56531,,48.0
56532,,39.0
56533,,40.0
56534,,32.0
56535,,21.0
56536,,
56537,,
56538,,
56539,,
56540,,
56541,,
56542,,
56543,,
56544,,
56545,,
56546,,
56547,,
56548,,
56549,,
56550,,
56551,,
56552,,
56553,,
56554,,
56555,,
56556,,
56557,,
56558,,
56559,,
56560,,
56561,,
56562,,
56563,,
56564,,
56565,,
56566,,
56567,,
56568,,
56569,,
56570,,
56571,,
56572,,
56573,,
56574,,
56575,,
56576,,
56577,,
56578,,
56579,,
56580,,
56581,,
56582,,
56583,,
56584,,
56585,,
56586,,
56587,,
56588,,
56589,,
56590,,
56591,,
56592,,
56593,,
56594,,
56595,,
56596,,
56597,,
56598,,
56599,,
56600,,
56601,,
56602,,
56603,,
56604,,
56605,,
56606,,
56607,,
56608,,
56609,,
56610,,
56611,,
56612,,3.0
56613,,
56614,,
56615,,
56616,,
56617,,
56618,,
56619,,100.0
56620,,76.0
56621,,44.0
56622,,16.0
56623,,
56624,,
56625,,17.0
56626,,16.0
56627,,8.0
56628,,
56629,,
56630,,
56631,,
56632,,
56633,,
56634,,
56635,,
56636,1.0,26.0
56637,1.0,155.0
56638,1.0,605.0
56639,,1146.0
56640,,1282.0
56641,1.0,1188.0
56642,1.0,501.0
56643,1.0,194.0
56644,1.0,80.0
56645,1.0,50.0
56646,,
56647,,
56648,,
56649,,
56650,,
56651,,
56652,,
56653,,
56654,,
56655,,
56656,,
56657,,
56658,,
56659,,
56660,,
56661,,
56662,,
56663,,
56664,,
56665,,
56666,1.0,
56667,1.0,191.0
56668,1.0,404.0
56669,1.0,307.0
56670,1.0,228.0
56671,1.0,295.0
56672,1.0,310.0
56673,1.0,408.0
56674,1.0,997.0
56675,,1058.0
56676,1.0,491.0
56677,1.0,390.0
56678,1.0,395.0
56679,1.0,333.0
56680,1.0,347.0
56681,1.0,382.0
56682,1.0,737.0
56683,1.0,641.0
56684,1.0,507.0
56685,1.0,784.0
56686,,1607.0
56687,,1649.0
56688,,1604.0
56689,,1639.0
56690,,1561.0
56691,,1638.0
56692,,1955.0
56693,,2847.0
56694,1.0,3485.0
56695,1.0,3561.0
56696,1.0,3637.0
56697,1.0,3478.0
56698,1.0,3448.0
56699,,3648.0
56700,,3438.0
56701,,1881.0
56702,,1362.0
56703,,1253.0
56704,,1289.0
56705,,1405.0
56706,,1374.0
56707,,1497.0
56708,,978.0
56709,1.0,350.0
56710,1.0,186.0
56711,1.0,158.0
56712,1.0,190.0
56713,1.0,246.0
56714,,
56715,,
56716,,
56717,,
56718,,
56719,,
56720,,
56721,,
56722,,
56723,,
56724,,
56725,,
56726,,
56727,,
56728,,
56729,,
56730,,
56731,,
56732,,
56733,,
56734,,
56735,,
56736,,
56737,,
56738,,
56739,,
56740,,
56741,,57.0
56742,,41.0
56743,,2.0
56744,,
56745,,4.0
56746,,18.0
56747,,14.0
56748,,
56749,,
56750,,
56751,,
56752,,
56753,,
56754,,
56755,,
56756,,
56757,,
56758,,
56759,,
56760,,
56761,,
56762,,
56763,,
56764,,
56765,,
56766,,
56767,,
56768,,
56769,,
56770,,
56771,,
56772,,
56773,,3.0
56774,,
56775,,
56776,,
56777,,
56778,,
56779,,
56780,,
56781,,
56782,,
56783,,
56784,,
56785,,
56786,,
56787,,
56788,,
56789,,
56790,,
56791,,
56792,,
56793,,
56794,,
56795,,
56796,,
56797,,
56798,,
56799,,
56800,,
56801,,
56802,,
56803,,
56804,,
56805,,
56806,,
56807,,
56808,,
56809,,
56810,,
56811,,
56812,,
56813,,
56814,,
56815,,
56816,,
56817,,
56818,,
56819,,
56820,,
56821,,
56822,,
56823,,
56824,,
56825,,
56826,,
56827,,
56828,,
56829,,
56830,,
56831,,
56832,,
56833,,
56834,,
56835,,
56836,,
56837,,
56838,,
56839,,
56840,,
56841,,
56842,,
56843,,
56844,,
56845,,
56846,,
56847,,
56848,,
56849,,
56850,,
56851,,
56852,,
56853,,
56854,,
56855,,
56856,,
56857,,
56858,,
56859,,
56860,,
56861,,
56862,,
56863,,
56864,,
56865,,
56866,,
56867,,
56868,,
56869,,
56870,,
56871,,
56872,,
56873,,
56874,,
56875,,
56876,,
56877,,
56878,,
56879,,
56880,,
56881,,
56882,,16.0
56883,,40.0
56884,,48.0
56885,,50.0
56886,,52.0
56887,,52.0
56888,,53.0
56889,,55.0
56890,,57.0
56891,,53.0
56892,,45.0
56893,,
56894,,
56895,,
56896,,
56897,,
56898,,
56899,,
56900,,
56901,,
56902,,
56903,,
56904,,
56905,,
56906,,
56907,,
56908,,
56909,,
56910,,
56911,,
56912,,
56913,,
56914,,
56915,,
56916,,
56917,,
56918,,
56919,,
56920,,
56921,,
56922,,
56923,,
56924,,
56925,,
56926,,
56927,,
56928,,
56929,,
56930,,
56931,,
56932,,
56933,,
56934,,
56935,,
56936,,
56937,,
56938,,
56939,,
56940,,
56941,,
56942,,
56943,,
56944,,
56945,,
56946,,71.0
56947,,67.0
56948,,52.0
56949,,106.0
56950,,105.0
56951,,
56952,,
56953,,
56954,,
56955,,6.0
56956,,63.0
56957,,72.0
56958,,87.0
56959,,23.0
56960,,26.0
56961,,7.0
56962,,
56963,,
56964,,7.0
56965,,4.0
56966,,
56967,,
56968,,
56969,,
56970,,
56971,,
56972,,38.0
56973,,103.0
56974,,
56975,,
56976,,
56977,,
56978,,11.0
56979,,53.0
56980,,26.0
56981,,13.0
56982,,57.0
56983,,13.0
56984,,7.0
56985,,7.0
56986,,
56987,,
56988,,
56989,,
56990,,
56991,,
56992,,
56993,,46.0
56994,,136.0
56995,,420.0
56996,,1428.0
56997,,1704.0
56998,,1739.0
56999,,1571.0
57000,1.0,1010.0
57001,1.0,315.0
57002,1.0,354.0
57003,1.0,357.0
57004,1.0,353.0
57005,1.0,317.0
57006,,36.0
57007,,
57008,,
57009,,
57010,,
57011,,
57012,,
57013,,75.0
57014,,
57015,,
57016,,79.0
57017,,32.0
57018,,4.0
57019,,33.0
57020,,
57021,,
57022,,
57023,,
57024,,
57025,,
57026,1.0,
57027,1.0,
57028,1.0,
57029,1.0,
57030,1.0,
57031,1.0,
57032,1.0,51.0
57033,1.0,232.0
57034,1.0,303.0
57035,1.0,935.0
57036,1.0,1396.0
57037,,1307.0
57038,,1035.0
57039,,1090.0
57040,,1142.0
57041,,1106.0
57042,,1159.0
57043,,1158.0
57044,,1405.0
57045,,1398.0
57046,,1766.0
57047,,1847.0
57048,,1925.0
57049,,2027.0
57050,,1728.0
57051,,1621.0
57052,,1849.0
57053,,2692.0
57054,1.0,3394.0
57055,1.0,3596.0
57056,1.0,3652.0
57057,1.0,3597.0
57058,1.0,3512.0
57059,,2853.0
57060,,2782.0
57061,,2820.0
57062,,2645.0
57063,,2291.0
57064,,2299.0
57065,,2184.0
57066,,2416.0
57067,,2497.0
57068,,2672.0
57069,,2435.0
57070,,1335.0
57071,,405.0
57072,1.0,209.0
57073,1.0,110.0
57074,,
57075,,
57076,,
57077,,
57078,,
57079,,
57080,,
57081,,
57082,,
57083,,
57084,,
57085,,
57086,,
57087,,
57088,,
57089,,
57090,,
57091,,
57092,,
57093,,
57094,,
57095,,
57096,,
57097,,
57098,,
57099,,82.0
57100,,91.0
57101,,54.0
57102,,51.0
57103,,
57104,,
57105,,
57106,,40.0
57107,,52.0
57108,,40.0
57109,,36.0
57110,,2.0
57111,,
57112,,
57113,,
57114,,1.0
57115,,
57116,,
57117,,
57118,,
57119,,
57120,,
57121,,
57122,,
57123,,
57124,,
57125,,
57126,,
57127,,
57128,,3.0
57129,,
57130,,
57131,,
57132,,
57133,,2.0
57134,,
57135,,
57136,,
57137,,1.0
57138,,
57139,,
57140,,
57141,,
57142,,
57143,,
57144,,
57145,,
57146,,
57147,,
57148,,
57149,,
57150,,
57151,,
57152,,
57153,,
57154,,
57155,,
57156,,
57157,,
57158,,
57159,,
57160,,
57161,,
57162,,
57163,,
57164,,
57165,,
57166,,
57167,,
57168,,
57169,,
57170,,
57171,,
57172,,
57173,,
57174,,
57175,,
57176,,
57177,,
57178,,
57179,,
57180,,
57181,,
57182,,
57183,,
57184,,
57185,,
57186,,
57187,,
57188,,
57189,,
57190,,
57191,,
57192,,
57193,,
57194,,
57195,,
57196,,
57197,,
57198,,
57199,,
57200,,
57201,,
57202,,
57203,,
57204,,
57205,,
57206,,
57207,,
57208,,
57209,,
57210,,
57211,,
57212,,
57213,,
57214,,
57215,,
57216,,
57217,,
57218,,
57219,,
57220,,
57221,,
57222,,
57223,,
57224,,
57225,,
57226,,
57227,,
57228,,
57229,,
57230,,
57231,,
57232,,
57233,,
57234,,
57235,,
57236,,
57237,,
57238,,
57239,,
57240,,47.0
57241,,46.0
57242,1.0,50.0
57243,1.0,52.0
57244,1.0,53.0
57245,1.0,53.0
57246,1.0,53.0
57247,1.0,54.0
57248,1.0,52.0
57249,1.0,52.0
57250,1.0,54.0
57251,1.0,51.0
57252,1.0,46.0
57253,1.0,38.0
57254,1.0,32.0
57255,1.0,24.0
57256,,20.0
57257,,
57258,,
57259,,
57260,,
57261,,
57262,,
57263,,
57264,,
57265,,
57266,,
57267,,
57268,,
57269,,
57270,,
57271,,
57272,,
57273,,
57274,,
57275,,
57276,,
57277,,
57278,,
57279,,
57280,,
57281,,34.0
57282,,51.0
57283,,9.0
57284,,1.0
57285,,
57286,,
57287,,
57288,,
57289,,
57290,,
57291,,
57292,,
57293,,
57294,,
57295,,
57296,,4.0
57297,,
57298,,
57299,,
57300,,153.0
57301,,351.0
57302,,267.0
57303,,
57304,,
57305,,
57306,,
57307,,
57308,,
57309,,
57310,,
57311,,
57312,,
57313,,
57314,,
57315,,
57316,,
57317,,
57318,,11.0
57319,,42.0
57320,,52.0
57321,,23.0
57322,,
57323,,
57324,,
57325,,
57326,,
57327,,
57328,,
57329,,
57330,,56.0
57331,,69.0
57332,,145.0
57333,,255.0
57334,,
57335,,
57336,,
57337,,
57338,,48.0
57339,,32.0
57340,,29.0
57341,,2.0
57342,,20.0
57343,,
57344,,
57345,,
57346,,
57347,,
57348,,
57349,,
57350,,
57351,,
57352,1.0,
57353,1.0,100.0
57354,1.0,215.0
57355,,1320.0
57356,,1899.0
57357,,1939.0
57358,,1822.0
57359,,1569.0
57360,,1393.0
57361,1.0,474.0
57362,1.0,269.0
57363,1.0,205.0
57364,1.0,190.0
57365,1.0,
57366,1.0,
57367,1.0,
57368,,243.0
57369,,
57370,,
57371,,
57372,,
57373,,
57374,,115.0
57375,,79.0
57376,,106.0
57377,,26.0
57378,,31.0
57379,,
57380,,
57381,,
57382,,
57383,,
57384,,
57385,,
57386,,
57387,,
57388,,
57389,,
57390,,
57391,,
57392,,
57393,,
57394,,
57395,,
57396,1.0,99.0
57397,1.0,304.0
57398,1.0,413.0
57399,1.0,394.0
57400,1.0,660.0
57401,,1433.0
57402,,1314.0
57403,,947.0
57404,,1152.0
57405,,1454.0
57406,,1633.0
57407,,1845.0
57408,,1910.0
57409,,1763.0
57410,,2127.0
57411,,1548.0
57412,,1917.0
57413,,2692.0
57414,1.0,3122.0
57415,1.0,3257.0
57416,1.0,3234.0
57417,1.0,3357.0
57418,1.0,3215.0
57419,,3044.0
57420,,3244.0
57421,,3212.0
57422,,3248.0
57423,,3231.0
57424,,3259.0
57425,,3213.0
57426,,3194.0
57427,,3143.0
57428,,3032.0
57429,,2975.0
57430,,2957.0
57431,,2911.0
57432,,2877.0
57433,,2719.0
57434,,2008.0
57435,,984.0
57436,1.0,227.0
57437,1.0,
57438,,
57439,,
57440,,
57441,,
57442,,
57443,,
57444,,
57445,,
57446,,
57447,,
57448,,
57449,,
57450,,
57451,,
57452,,
57453,,123.0
57454,,110.0
57455,,175.0
57456,1.0,192.0
57457,1.0,169.0
57458,1.0,135.0
57459,1.0,139.0
57460,1.0,148.0
57461,1.0,133.0
57462,1.0,84.0
57463,1.0,63.0
57464,1.0,74.0
57465,1.0,77.0
57466,1.0,63.0
57467,1.0,49.0
57468,,
57469,,
57470,,51.0
57471,,51.0
57472,,41.0
57473,,45.0
57474,,42.0
57475,,30.0
57476,,24.0
57477,,26.0
57478,,17.0
57479,,13.0
57480,,1.0
57481,,
57482,,
57483,,
57484,,4.0
57485,,24.0
57486,,14.0
57487,,
57488,,
57489,,
57490,,
57491,,
57492,,
57493,,
57494,,
57495,,
57496,,
57497,,
57498,,
57499,,
57500,,
57501,,
57502,,
57503,,
57504,,
57505,,
57506,,
57507,,
57508,,
57509,,
57510,,
57511,,
57512,,
57513,,
57514,,
57515,,
57516,,
57517,,
57518,,
57519,,
57520,,
57521,,
57522,,
57523,,
57524,,
57525,,
57526,,
57527,,
57528,,
57529,,
57530,,
57531,,
57532,,
57533,,
57534,,
57535,,
57536,,
57537,,
57538,,
57539,,
57540,,
57541,,
57542,,
57543,,
57544,,
57545,,
57546,,
57547,,
57548,,
57549,,
57550,,
57551,,
57552,,
57553,,
57554,,
57555,,
57556,,
57557,,
57558,,
57559,,
57560,,
57561,,
57562,,
57563,,
57564,,
57565,,
57566,,
57567,,
57568,,
57569,,
57570,,
57571,,
57572,,
57573,,
57574,,
57575,,
57576,,
57577,,
57578,,
57579,,
57580,,
57581,,
57582,,
57583,,
57584,,
57585,,
57586,,
57587,,
57588,,2.0
57589,,13.0
57590,,
57591,,
57592,,
57593,,
57594,,
57595,,
57596,,
57597,,
57598,,
57599,,44.0
57600,,35.0
57601,,37.0
57602,1.0,45.0
57603,1.0,56.0
57604,1.0,62.0
57605,1.0,56.0
57606,1.0,41.0
57607,1.0,33.0
57608,1.0,31.0
57609,1.0,29.0
57610,1.0,33.0
57611,1.0,40.0
57612,1.0,48.0
57613,1.0,43.0
57614,1.0,42.0
57615,1.0,44.0
57616,,42.0
57617,,35.0
57618,,27.0
57619,,12.0
57620,,
57621,,
57622,,
57623,,
57624,,
57625,,
57626,,
57627,,
57628,,4.0
57629,,5.0
57630,,4.0
57631,,15.0
57632,,21.0
57633,,37.0
57634,,50.0
57635,,110.0
57636,,187.0
57637,,225.0
57638,,694.0
57639,,860.0
57640,,1006.0
57641,,1001.0
57642,,882.0
57643,,505.0
57644,,125.0
57645,,58.0
57646,,53.0
57647,,41.0
57648,,41.0
57649,,28.0
57650,,19.0
57651,,17.0
57652,,98.0
57653,,295.0
57654,,225.0
57655,,334.0
57656,,430.0
57657,,508.0
57658,,454.0
57659,,341.0
57660,,319.0
57661,,317.0
57662,,67.0
57663,,
57664,,
57665,,
57666,,13.0
57667,,
57668,,
57669,,
57670,,
57671,,
57672,,
57673,,
57674,,
57675,,
57676,,
57677,,16.0
57678,,33.0
57679,,17.0
57680,,144.0
57681,,189.0
57682,,111.0
57683,,26.0
57684,,
57685,,
57686,,
57687,,
57688,,118.0
57689,,134.0
57690,,132.0
57691,,
57692,,
57693,,
57694,,
57695,,
57696,,
57697,,
57698,,
57699,,
57700,,
57701,,
57702,,
57703,,
57704,,
57705,,
57706,,
57707,,
57708,,
57709,,
57710,,
57711,,93.0
57712,1.0,155.0
57713,1.0,496.0
57714,,1414.0
57715,,2064.0
57716,,2107.0
57717,,1996.0
57718,,1239.0
57719,1.0,651.0
57720,1.0,576.0
57721,1.0,488.0
57722,1.0,445.0
57723,1.0,375.0
57724,1.0,234.0
57725,1.0,43.0
57726,1.0,
57727,1.0,
57728,,
57729,,
57730,,
57731,,
57732,,
57733,,
57734,,28.0
57735,,5.0
57736,,
57737,,
57738,,9.0
57739,,
57740,,24.0
57741,,10.0
57742,,
57743,,
57744,,
57745,,
57746,,
57747,,
57748,,
57749,,
57750,,
57751,,
57752,,
57753,,
57754,,9.0
57755,,398.0
57756,1.0,
57757,1.0,
57758,1.0,254.0
57759,1.0,282.0
57760,1.0,320.0
57761,,1337.0
57762,,1611.0
57763,,1293.0
57764,,1123.0
57765,,1285.0
57766,,1423.0
57767,,1296.0
57768,,1187.0
57769,,1366.0
57770,,857.0
57771,1.0,274.0
57772,,1230.0
57773,,2134.0
57774,,2408.0
57775,,2446.0
57776,,2603.0
57777,,2952.0
57778,1.0,3032.0
57779,,3185.0
57780,,3027.0
57781,,3175.0
57782,,3195.0
57783,,3210.0
57784,,3197.0
57785,,3175.0
57786,,3113.0
57787,,2997.0
57788,,2854.0
57789,,2766.0
57790,,2733.0
57791,,2688.0
57792,,2646.0
57793,,2539.0
57794,,2417.0
57795,,2190.0
57796,,1574.0
57797,1.0,220.0
57798,,213.0
57799,,187.0
57800,,141.0
57801,,245.0
57802,,
57803,,
57804,,
57805,,
57806,,
57807,,
57808,,
57809,,
57810,,
57811,,292.0
57812,,239.0
57813,,231.0
57814,,209.0
57815,,171.0
57816,1.0,177.0
57817,1.0,181.0
57818,1.0,199.0
57819,1.0,215.0
57820,1.0,152.0
57821,1.0,78.0
57822,1.0,66.0
57823,1.0,88.0
57824,1.0,97.0
57825,1.0,102.0
57826,1.0,103.0
57827,1.0,119.0
57828,,105.0
57829,,79.0
57830,,100.0
57831,,110.0
57832,,134.0
57833,,125.0
57834,,82.0
57835,,26.0
57836,,14.0
57837,,29.0
57838,,50.0
57839,,146.0
57840,,158.0
57841,,152.0
57842,,169.0
57843,,129.0
57844,,72.0
57845,,22.0
57846,,5.0
57847,,
57848,,
57849,,
57850,,
57851,,
57852,,
57853,,6.0
57854,,
57855,,
57856,,
57857,,
57858,,
57859,,
57860,,
57861,,
57862,,
57863,,
57864,,
57865,,
57866,,
57867,,
57868,,
57869,,
57870,,
57871,,
57872,,
57873,,
57874,,
57875,,
57876,,
57877,,
57878,,
57879,,
57880,,
57881,,
57882,,
57883,,
57884,,
57885,,
57886,,
57887,,
57888,,
57889,,
57890,,
57891,,
57892,,
57893,,
57894,,
57895,,
57896,,
57897,,
57898,,
57899,,
57900,,
57901,,
57902,,
57903,,
57904,,
57905,,
57906,,
57907,,
57908,,
57909,,
57910,,
57911,,
57912,,
57913,,
57914,,
57915,,
57916,,
57917,,
57918,,
57919,,
57920,,
57921,,
57922,,
57923,,
57924,,
57925,,
57926,,
57927,,
57928,,
57929,,
57930,,
57931,,
57932,,
57933,,
57934,,
57935,,
57936,,
57937,,
57938,,
57939,,
57940,,9.0
57941,,7.0
57942,,13.0
57943,,13.0
57944,,15.0
57945,,19.0
57946,,23.0
57947,,31.0
57948,,33.0
57949,,28.0
57950,,27.0
57951,,31.0
57952,,31.0
57953,,37.0
57954,,39.0
57955,,41.0
57956,,43.0
57957,,44.0
57958,,40.0
57959,,36.0
57960,,2.0
57961,,5.0
57962,1.0,20.0
57963,1.0,33.0
57964,1.0,50.0
57965,1.0,55.0
57966,1.0,51.0
57967,1.0,53.0
57968,1.0,53.0
57969,1.0,54.0
57970,1.0,52.0
57971,1.0,49.0
57972,1.0,48.0
57973,1.0,45.0
57974,1.0,40.0
57975,1.0,40.0
57976,1.0,42.0
57977,1.0,44.0
57978,1.0,47.0
57979,1.0,50.0
57980,1.0,56.0
57981,1.0,67.0
57982,1.0,89.0
57983,1.0,92.0
57984,1.0,103.0
57985,1.0,83.0
57986,1.0,84.0
57987,1.0,506.0
57988,,1289.0
57989,,2025.0
57990,,2430.0
57991,,2675.0
57992,,2835.0
57993,,3045.0
57994,,3190.0
57995,,3099.0
57996,,3043.0
57997,,3014.0
57998,,2753.0
57999,,2532.0
58000,,2453.0
58001,,2306.0
58002,,2110.0
58003,,1921.0
58004,,1798.0
58005,,1503.0
58006,,1179.0
58007,1.0,1013.0
58008,1.0,856.0
58009,1.0,359.0
58010,1.0,208.0
58011,1.0,252.0
58012,1.0,356.0
58013,1.0,382.0
58014,1.0,253.0
58015,1.0,99.0
58016,,
58017,,
58018,,
58019,,
58020,,103.0
58021,,
58022,,
58023,,
58024,,
58025,,
58026,,
58027,,
58028,,
58029,,
58030,,
58031,,
58032,,3.0
58033,,
58034,,
58035,,
58036,1.0,142.0
58037,1.0,200.0
58038,1.0,154.0
58039,1.0,89.0
58040,,50.0
58041,,
58042,,48.0
58043,,266.0
58044,,
58045,,
58046,,35.0
58047,,230.0
58048,,277.0
58049,,203.0
58050,,
58051,,
58052,,
58053,,
58054,,
58055,,
58056,,
58057,,
58058,,
58059,,
58060,,
58061,,
58062,,
58063,,
58064,,
58065,,
58066,,
58067,,
58068,1.0,122.0
58069,1.0,740.0
58070,1.0,1157.0
58071,,1862.0
58072,,2022.0
58073,,2219.0
58074,,2269.0
58075,,2253.0
58076,,2237.0
58077,,2140.0
58078,,1699.0
58079,,800.0
58080,1.0,489.0
58081,1.0,334.0
58082,1.0,242.0
58083,1.0,196.0
58084,1.0,
58085,1.0,
58086,1.0,27.0
58087,1.0,
58088,,
58089,,
58090,,
58091,,
58092,,
58093,,
58094,,
58095,,
58096,,
58097,,
58098,,
58099,,16.0
58100,,
58101,,37.0
58102,,
58103,,
58104,,
58105,,
58106,,
58107,,
58108,,
58109,,
58110,,
58111,,
58112,,
58113,,
58114,,
58115,,
58116,,
58117,,
58118,1.0,272.0
58119,1.0,271.0
58120,1.0,285.0
58121,,704.0
58122,,1642.0
58123,,1624.0
58124,,1266.0
58125,,1063.0
58126,,1510.0
58127,,2082.0
58128,,2008.0
58129,,1946.0
58130,,2219.0
58131,,2038.0
58132,,1989.0
58133,,2026.0
58134,,2065.0
58135,,2014.0
58136,,1989.0
58137,,2042.0
58138,,2115.0
58139,,2305.0
58140,,2681.0
58141,,2792.0
58142,,2917.0
58143,,3036.0
58144,1.0,3044.0
58145,,3008.0
58146,,2948.0
58147,,2833.0
58148,,2698.0
58149,,2520.0
58150,,2382.0
58151,,2199.0
58152,,2112.0
58153,,1882.0
58154,,1511.0
58155,,1075.0
58156,1.0,466.0
58157,1.0,289.0
58158,1.0,259.0
58159,1.0,245.0
58160,1.0,271.0
58161,1.0,330.0
58162,1.0,367.0
58163,1.0,342.0
58164,1.0,292.0
58165,1.0,281.0
58166,1.0,313.0
58167,1.0,352.0
58168,1.0,348.0
58169,1.0,318.0
58170,1.0,310.0
58171,1.0,294.0
58172,1.0,287.0
58173,1.0,268.0
58174,1.0,223.0
58175,1.0,243.0
58176,1.0,253.0
58177,1.0,283.0
58178,1.0,340.0
58179,1.0,351.0
58180,1.0,337.0
58181,1.0,276.0
58182,1.0,243.0
58183,1.0,225.0
58184,1.0,165.0
58185,1.0,100.0
58186,1.0,92.0
58187,1.0,76.0
58188,1.0,105.0
58189,1.0,114.0
58190,1.0,106.0
58191,1.0,
58192,,
58193,,
58194,,
58195,,
58196,1.0,172.0
58197,1.0,266.0
58198,1.0,183.0
58199,1.0,125.0
58200,1.0,84.0
58201,1.0,87.0
58202,1.0,91.0
58203,1.0,111.0
58204,,95.0
58205,,125.0
58206,,28.0
58207,,15.0
58208,,
58209,,
58210,,
58211,,
58212,,5.0
58213,,
58214,,
58215,,7.0
58216,,
58217,,
58218,,
58219,,
58220,,
58221,,
58222,,
58223,,
58224,,
58225,,
58226,,
58227,,
58228,,
58229,,
58230,,
58231,,
58232,,
58233,,
58234,,
58235,,
58236,,
58237,,
58238,,
58239,,
58240,,
58241,,
58242,,
58243,,
58244,,
58245,,
58246,,
58247,,
58248,,
58249,,
58250,,
58251,,
58252,,
58253,,
58254,,
58255,,
58256,,
58257,,
58258,,
58259,,
58260,,
58261,,
58262,,
58263,,
58264,,
58265,,
58266,,
58267,,
58268,,
58269,,5.0
58270,,14.0
58271,,15.0
58272,,
58273,,
58274,,8.0
58275,,
58276,,1.0
58277,,2.0
58278,,
58279,,
58280,,
58281,,
58282,,
58283,,
58284,,
58285,,
58286,,
58287,,
58288,,
58289,,
58290,,
58291,,7.0
58292,,14.0
58293,,15.0
58294,,14.0
58295,,13.0
58296,,13.0
58297,,12.0
58298,,15.0
58299,,16.0
58300,,16.0
58301,,20.0
58302,,21.0
58303,,20.0
58304,,22.0
58305,,23.0
58306,,22.0
58307,,25.0
58308,1.0,29.0
58309,1.0,34.0
58310,1.0,41.0
58311,1.0,42.0
58312,1.0,43.0
58313,1.0,41.0
58314,1.0,38.0
58315,1.0,36.0
58316,1.0,31.0
58317,1.0,32.0
58318,,33.0
58319,,4.0
58320,,53.0
58321,,61.0
58322,1.0,68.0
58323,1.0,82.0
58324,1.0,85.0
58325,1.0,74.0
58326,1.0,60.0
58327,1.0,73.0
58328,1.0,69.0
58329,1.0,65.0
58330,1.0,70.0
58331,1.0,59.0
58332,1.0,55.0
58333,1.0,55.0
58334,1.0,56.0
58335,1.0,57.0
58336,1.0,57.0
58337,1.0,62.0
58338,1.0,52.0
58339,1.0,54.0
58340,1.0,101.0
58341,1.0,317.0
58342,1.0,844.0
58343,,2027.0
58344,,2383.0
58345,,2974.0
58346,,3405.0
58347,,3662.0
58348,,3732.0
58349,,3720.0
58350,,3699.0
58351,,3653.0
58352,,3636.0
58353,,3565.0
58354,,3500.0
58355,,3428.0
58356,,3409.0
58357,,3308.0
58358,,3205.0
58359,,3136.0
58360,,3064.0
58361,,2845.0
58362,,2675.0
58363,,2662.0
58364,,2561.0
58365,,2402.0
58366,,2222.0
58367,,2048.0
58368,,1930.0
58369,,1551.0
58370,1.0,836.0
58371,1.0,289.0
58372,1.0,135.0
58373,1.0,35.0
58374,1.0,13.0
58375,1.0,
58376,,
58377,,
58378,,
58379,,
58380,,
58381,,
58382,,
58383,,
58384,,
58385,,
58386,,
58387,,
58388,,
58389,,
58390,,
58391,,145.0
58392,,
58393,,
58394,,
58395,,159.0
58396,1.0,300.0
58397,1.0,
58398,1.0,
58399,1.0,
58400,,
58401,,
58402,,
58403,,20.0
58404,,
58405,,
58406,,23.0
58407,,18.0
58408,,228.0
58409,,384.0
58410,,5.0
58411,,
58412,,
58413,,266.0
58414,,
58415,,
58416,,
58417,,
58418,,
58419,,
58420,,181.0
58421,,165.0
58422,,
58423,,9.0
58424,,275.0
58425,,490.0
58426,,673.0
58427,,886.0
58428,,1186.0
58429,,1631.0
58430,,1939.0
58431,,2207.0
58432,,2296.0
58433,,2348.0
58434,,2330.0
58435,,2262.0
58436,,2128.0
58437,,1769.0
58438,,735.0
58439,1.0,621.0
58440,1.0,530.0
58441,1.0,240.0
58442,1.0,197.0
58443,1.0,239.0
58444,1.0,
58445,1.0,
58446,1.0,
58447,1.0,
58448,,
58449,,
58450,,
58451,,
58452,,
58453,,
58454,,
58455,,
58456,,41.0
58457,,58.0
58458,,23.0
58459,,
58460,,
58461,,
58462,,
58463,,
58464,,
58465,,
58466,,
58467,,
58468,,
58469,,
58470,,
58471,,
58472,,
58473,,
58474,,
58475,,52.0
58476,,
58477,,
58478,1.0,218.0
58479,1.0,230.0
58480,1.0,224.0
58481,1.0,265.0
58482,1.0,321.0
58483,,1016.0
58484,,1936.0
58485,,2063.0
58486,,2089.0
58487,,2220.0
58488,,2215.0
58489,,2346.0
58490,,2405.0
58491,,2484.0
58492,,2603.0
58493,,2605.0
58494,,2758.0
58495,,2869.0
58496,,2775.0
58497,,2753.0
58498,,2701.0
58499,,2591.0
58500,,2429.0
58501,,2301.0
58502,,2398.0
58503,,2466.0
58504,,2467.0
58505,,2408.0
58506,,2459.0
58507,,2515.0
58508,,2406.0
58509,,2251.0
58510,,2051.0
58511,,1812.0
58512,,1693.0
58513,,1350.0
58514,,904.0
58515,1.0,453.0
58516,1.0,409.0
