"mask_FTOC","bathy"
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,10
NA,42
NA,31
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,139
0.13032667,219
0.13032667,304
0.13032667,863
NA,2009
0.05419602,3169
0.04397903,3631
0.04397903,3828
0.04397903,3956
0.04397903,3863
0.04397903,3818
0.04397903,3747
NA,3629
NA,3534
NA,3434
NA,3430
NA,3469
NA,2998
NA,2795
NA,2416
NA,1882
NA,2171
NA,2651
NA,2801
NA,2982
NA,3133
NA,3286
NA,3416
NA,3532
NA,3633
NA,3636
NA,3474
NA,3783
NA,4007
NA,3285
NA,2280
NA,2429
NA,2468
NA,2603
NA,2816
NA,3065
0.13032667,838
0.13032667,208
0.13032667,321
0.13032667,226
0.13032667,115
NA,NA
NA,NA
NA,NA
NA,NA
NA,89
NA,10
NA,NA
NA,NA
NA,NA
NA,NA
NA,19
NA,26
NA,30
NA,31
NA,30
NA,15
NA,7
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,6
NA,NA
NA,72
NA,973
NA,1693
NA,1677
NA,1353
NA,1356
NA,1318
0.13032667,970
0.13032667,690
0.13032667,554
0.13032667,459
0.13032667,194
0.13032667,45
NA,NA
NA,NA
NA,NA
NA,NA
NA,1788
NA,3855
0.03054048,6646
0.04397903,3542
NA,3121
NA,3785
0.03054048,4561
0.03054048,5630
0.03054048,4694
NA,2376
NA,2179
NA,3370
NA,3749
NA,3839
NA,3834
NA,3916
NA,3904
NA,3905
NA,3222
NA,1801
NA,3618
NA,3808
NA,3789
NA,3755
NA,3700
NA,3647
NA,3629
NA,3508
NA,3452
NA,2158
NA,2343
NA,1675
NA,732
0.13032667,492
0.13032667,131
0,NA
0,NA
0.13032667,45
0.13032667,95
0.13032667,137
0.13032667,386
0.13032667,1252
0.12282449,2673
0.03054048,4647
NA,4926
NA,5043
NA,4320
NA,4273
NA,4144
NA,2357
NA,3301
NA,3915
NA,4098
NA,4083
NA,4125
NA,4003
NA,3910
NA,3771
NA,3676
NA,3417
NA,3281
NA,3115
NA,3046
0.12282449,2882
0.12282449,2797
0.12282449,2004
0.13032667,285
0.13032667,184
0.13032667,266
0.13032667,29
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,44
NA,78
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,210
0.13032667,233
0.13032667,216
0.13032667,567
NA,2284
NA,2739
0.05419602,3264
0.04397903,3586
0.04397903,3785
0.04397903,3630
0.05419602,3343
0.05419602,3384
0.04397903,3500
NA,3439
NA,3305
NA,3359
NA,3168
NA,2833
NA,2840
NA,2778
NA,2300
0.13032667,1905
NA,1893
NA,2468
NA,2669
NA,2829
NA,3015
NA,3094
NA,2909
NA,3007
NA,3371
NA,2584
NA,2953
NA,3215
NA,3384
NA,3051
NA,2187
0.13032667,1354
0.13032667,1379
0.13032667,1753
NA,2366
NA,2561
NA,2763
NA,2933
NA,2887
NA,2427
0.13032667,473
NA,73
NA,NA
NA,NA
NA,NA
NA,74
NA,11
NA,10
NA,NA
NA,NA
NA,NA
NA,61
NA,31
NA,26
NA,41
NA,47
NA,42
NA,39
NA,27
NA,4
NA,NA
NA,10
NA,10
NA,15
NA,6
NA,20
NA,49
NA,5
NA,NA
NA,NA
NA,11
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,48
NA,58
NA,83
NA,117
NA,62
NA,171
NA,1080
NA,1335
NA,1223
NA,876
0.13032667,762
0.13032667,699
0.13032667,506
0.13032667,458
0.13032667,427
0.13032667,432
0.13032667,186
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0.13032667,35
NA,3124
0.03054048,5584
0.03054048,5138
0.03054048,5667
NA,3306
NA,741
NA,2371
NA,3500
NA,3363
NA,3893
NA,3872
NA,3882
NA,3667
NA,3457
NA,2315
NA,2625
NA,1406
NA,1935
NA,3811
NA,3792
NA,3771
NA,3742
NA,3690
NA,3582
NA,3426
NA,3348
NA,3308
NA,2966
NA,2447
0.13032667,688
0.13032667,138
0.13032667,128
0.13032667,111
0.13032667,96
0.13032667,85
0.13032667,35
0,NA
0,NA
0.13032667,23
0.13032667,136
0.13032667,94
0.13032667,215
0.13032667,284
0.13032667,1058
NA,3426
NA,5163
NA,4864
NA,4525
NA,4344
NA,4216
NA,4168
NA,4106
NA,3990
NA,3974
NA,3857
NA,3660
NA,3504
NA,3445
NA,3387
NA,3094
NA,2823
0.12282449,2791
0.12282449,2069
0.13032667,167
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,22
NA,48
NA,44
NA,36
NA,75
NA,90
NA,66
NA,112
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,32
0.13032667,548
0.13032667,168
NA,1372
NA,2205
NA,2644
NA,3004
0.05419602,3279
0.05419602,3389
0.05419602,3491
0.04397903,3686
0.04397903,3709
0.05419602,3496
0.05419602,3185
0.05419602,3317
0.05419602,3318
0.05419602,3336
0.05419602,3431
0.05419602,3271
0.05419602,3082
NA,3120
NA,3037
NA,2573
NA,2237
NA,1961
NA,1780
NA,2136
NA,2405
NA,2667
NA,2842
NA,2977
NA,2888
NA,2821
0.05419602,3137
0.05419602,3250
NA,2647
NA,2230
NA,1949
NA,1939
0.13032667,1469
0.13032667,1481
0.13032667,1410
0.13032667,939
0.13032667,536
0.13032667,972
NA,2272
NA,2745
NA,2873
NA,2819
NA,2501
0.13032667,796
0.13032667,97
0.13032667,55
0.13032667,33
NA,NA
NA,NA
NA,NA
NA,NA
NA,11
NA,70
NA,74
NA,75
NA,58
NA,39
NA,36
NA,47
NA,40
NA,22
NA,NA
NA,NA
NA,11
NA,NA
NA,NA
NA,NA
NA,19
NA,71
NA,58
NA,49
NA,96
NA,82
NA,61
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,64
NA,96
NA,131
0.13032667,147
0.13032667,194
0.13032667,201
0.13032667,317
0.13032667,255
0.13032667,255
0.13032667,358
0.13032667,414
0.13032667,366
0.13032667,340
0.13032667,347
0.13032667,367
0.13032667,390
0.13032667,571
0.13032667,142
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,2664
NA,3995
0.03054048,4644
NA,1318
NA,3098
NA,3378
NA,3823
NA,3793
NA,3094
NA,3787
NA,3844
NA,3854
NA,3852
NA,3849
NA,3842
NA,3795
NA,3833
NA,3818
NA,3794
NA,3765
NA,3717
NA,3659
NA,3600
NA,3121
NA,1650
NA,454
0.13032667,291
0.13032667,111
0.13032667,61
0.13032667,105
0.13032667,99
0.13032667,85
0.13032667,78
0.13032667,76
0.13032667,75
0.13032667,71
0.13032667,70
0.13032667,58
0.13032667,1
0,NA
0,NA
0.13032667,199
0.13032667,204
0.13032667,4
0.13032667,56
0.13032667,151
0.13032667,1769
0.03967501,4137
NA,4513
NA,4255
NA,4152
NA,3753
NA,3887
NA,3799
NA,3736
NA,3672
NA,3581
NA,3527
NA,3432
0.05419602,3190
0.12282449,2651
0.12282449,2051
0.13032667,62
0.13032667,190
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,36
NA,57
NA,103
NA,153
NA,143
NA,103
NA,124
NA,95
NA,19
NA,21
NA,30
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,249
0.13032667,170
0.13032667,371
NA,1770
NA,2534
NA,2930
0.05419602,3198
0.05419602,3392
0.04397903,3537
0.04397903,3565
0.04397903,3621
0.04397903,3666
0.04397903,3639
0.04397903,3558
0.04397903,3503
0.05419602,3479
0.05419602,3403
0.05419602,3408
0.05419602,3317
0.05419602,3333
0.05419602,3167
0.05419602,3118
NA,2966
NA,2606
NA,2544
NA,2403
NA,1976
NA,1868
NA,2226
NA,2380
NA,2617
NA,2847
NA,2835
NA,2805
NA,2764
0.12282449,2961
0.05419602,3097
NA,3028
NA,2338
0.13032667,1838
0.13032667,1368
0.13032667,1241
0.13032667,1306
0.13032667,1130
0.13032667,743
0.13032667,457
0.13032667,308
0.13032667,1853
NA,2395
NA,2442
NA,2235
NA,1449
0.13032667,128
0.13032667,114
0.13032667,23
NA,NA
NA,NA
NA,NA
NA,NA
NA,62
NA,72
NA,101
NA,101
NA,74
NA,64
NA,57
NA,47
NA,37
NA,30
NA,NA
NA,NA
NA,2
NA,28
NA,29
NA,NA
NA,NA
NA,NA
NA,NA
NA,70
NA,57
NA,141
NA,98
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,42
NA,123
0.13032667,140
0.13032667,147
0.13032667,163
0.13032667,155
0.13032667,333
0.13032667,233
0.13032667,224
0.13032667,247
0.13032667,222
0.13032667,205
0.13032667,207
0.13032667,348
0.13032667,513
0.13032667,909
0.13032667,121
0.13032667,27
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
NA,2442
NA,3495
NA,3513
NA,3830
NA,3863
NA,3878
NA,3012
NA,2028
NA,3470
NA,3677
NA,3793
NA,3807
NA,3826
NA,3830
NA,3827
NA,3815
NA,3801
NA,3778
NA,3709
NA,3558
NA,3315
NA,2624
NA,1879
0.13032667,155
0.13032667,118
0.13032667,90
0.13032667,80
0.13032667,68
0.13032667,71
0.13032667,67
0.13032667,62
0.13032667,65
0.13032667,48
0.13032667,52
0.13032667,46
0.13032667,41
0.13032667,51
0.13032667,47
0.13032667,28
NA,NA
NA,NA
NA,NA
NA,172
NA,NA
NA,NA
0.13032667,77
0.13032667,147
0.13032667,1262
NA,2852
NA,3992
NA,4657
NA,3975
NA,3778
NA,3766
NA,3700
NA,3531
NA,3287
NA,3249
0.12282449,2971
0.13032667,1739
0.13032667,206
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,23
NA,45
NA,41
NA,74
NA,80
NA,108
NA,120
NA,91
NA,152
NA,171
NA,148
NA,137
NA,126
NA,23
NA,12
NA,57
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,130
0.13032667,202
0.13032667,311
NA,2042
NA,2645
NA,2949
0.05419602,3146
0.05419602,3347
0.05419602,3449
0.04397903,3516
0.04397903,3523
0.04397903,3583
0.04397903,3572
0.05419602,3376
0.05419602,3117
0.12282449,2864
0.12282449,2795
0.05419602,3196
0.05419602,3325
0.05419602,3349
0.05419602,3258
0.05419602,3218
0.05419602,3194
0.05419602,3172
NA,2922
NA,2715
NA,2602
NA,2314
NA,1705
NA,1649
NA,1908
NA,2185
NA,2335
NA,2405
NA,2453
NA,2669
NA,2727
NA,2821
NA,2990
NA,3009
NA,2626
NA,1771
NA,1228
NA,772
NA,1004
NA,1150
0.13032667,986
0.13032667,288
0.13032667,193
NA,1749
NA,1860
NA,2101
0.13032667,707
0.13032667,126
0.13032667,27
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.13032667,71
0.13032667,107
0.13032667,136
0.13032667,100
0.13032667,65
0.13032667,71
0.13032667,68
0.13032667,110
NA,249
NA,300
NA,287
NA,68
NA,64
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,114
NA,4
NA,117
NA,135
NA,46
NA,NA
NA,39
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0.13032667,128
0.13032667,152
0.13032667,157
0.13032667,224
0.13032667,157
0.13032667,156
0.13032667,160
0.13032667,160
0.13032667,187
0.13032667,201
0.13032667,230
0.13032667,294
0.13032667,348
0.13032667,352
0.13032667,145
NA,86
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
NA,1295
NA,2968
NA,3395
NA,3715
NA,3638
NA,3790
NA,2610
NA,1229
NA,2096
NA,3567
NA,3641
NA,3689
NA,3739
NA,3785
NA,3789
NA,3791
NA,3780
NA,3667
NA,3538
NA,2986
NA,2701
0.13032667,921
0.13032667,1085
0.13032667,131
0.13032667,85
0.13032667,100
0.13032667,90
0.13032667,83
0.13032667,78
0.13032667,57
0.13032667,49
0.13032667,47
0.13032667,42
0.13032667,39
0.13032667,36
0.13032667,34
0.13032667,24
0.13032667,22
0.13032667,18
NA,NA
NA,NA
NA,NA
NA,NA
NA,162
NA,NA
0.13032667,121
0.13032667,106
0.13032667,138
0.13032667,1252
0.12282449,2198
0.03054048,4634
0.03967501,4063
0.04397903,3766
0.04397903,3610
0.04397903,3561
0.04397903,3544
0.05419602,3246
0.12282449,2369
0.13032667,443
0.13032667,158
0,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,55
NA,61
NA,92
NA,88
NA,122
NA,163
NA,154
NA,93
NA,135
NA,165
NA,169
NA,155
NA,112
NA,109
NA,41
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,21
0.13032667,195
0.13032667,205
NA,801
NA,2255
NA,2822
0.05419602,3101
0.05419602,3270
0.05419602,3395
0.05419602,3481
0.05419602,3460
0.04397903,3512
0.04397903,3565
0.05419602,3480
0.05419602,3395
0.05419602,3112
NA,2795
NA,2252
NA,2342
NA,2600
NA,2920
NA,3112
0.05419602,3197
0.05419602,3226
0.05419602,3173
NA,2968
NA,2689
NA,2607
NA,2533
NA,2082
NA,1589
NA,1564
NA,1984
NA,2200
NA,2228
NA,2202
NA,2517
NA,2696
NA,2796
NA,2957
NA,2971
NA,2948
NA,2371
NA,1751
0.13032667,847
0.13032667,865
NA,1052
NA,791
0.13032667,569
NA,1060
NA,1676
NA,1768
NA,1956
NA,1061
0.13032667,197
0.13032667,79
0,NA
NA,12
NA,NA
NA,NA
NA,57
0.13032667,99
0.13032667,114
0.13032667,155
0.13032667,119
0.13032667,76
0.13032667,113
0.13032667,182
0.13032667,283
NA,NA
NA,NA
NA,89
NA,541
NA,209
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,93
NA,124
NA,129
NA,110
NA,52
NA,NA
NA,19
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0,NA
0.13032667,52
0.13032667,127
0.13032667,162
0.13032667,171
0.13032667,175
0.13032667,166
0.13032667,130
0.13032667,128
0.13032667,138
0.13032667,137
0.13032667,140
0.13032667,141
0.13032667,204
0.13032667,255
0.13032667,242
NA,141
NA,71
NA,6
NA,NA
NA,NA
NA,NA
0.13032667,92
0.13032667,197
NA,2827
NA,3652
NA,3675
NA,3707
NA,3568
NA,2240
0.13032667,803
NA,2294
NA,3466
NA,3528
NA,3678
NA,3681
NA,3742
NA,3754
NA,3769
NA,3712
NA,3327
NA,1783
0.13032667,239
0.13032667,144
0.13032667,132
0.13032667,107
0.13032667,92
0.13032667,125
0.13032667,71
0.13032667,82
0.13032667,63
0.13032667,48
0.13032667,40
0.13032667,30
0.13032667,21
0.13032667,22
0.13032667,15
0.13032667,12
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,84
NA,NA
NA,35
0.13032667,157
0.13032667,153
0.13032667,185
0.13032667,671
0.13032667,1862
0.12282449,2485
0.12282449,2523
0.13032667,1368
0.13032667,256
0.13032667,147
NA,100
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,40
NA,50
NA,100
NA,110
NA,118
NA,129
NA,164
NA,188
NA,188
NA,116
NA,120
NA,126
NA,174
NA,123
NA,21
NA,104
NA,15
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,97
NA,146
NA,181
NA,NA
NA,NA
0,NA
0.13032667,133
0.13032667,180
0.13032667,648
NA,1647
NA,2590
